word,rate,year,style
stepping,1,2016,英语一
role,1,2016,英语一
environments,1,2016,英语一
feeling,1,2016,英语一
stuck,1,2016,英语一
rut,1,2016,英语一
honest,1,2016,英语一
feedback,1,2016,英语一
trusted,1,2016,英语一
colleagues,1,2016,英语一
cues,1,2016,英语一
perceive,1,2016,英语一
maybe,2,2016,英语一
upgrade,2,2016,英语一
ok,2,2016,英语一
clear,1,2016,英语一
hoping,1,2016,英语一
refresh,1,2016,英语一
pivot,1,2016,英语一
person,1,2016,英语一
goal,1,2016,英语一
taken,1,2016,英语一
seriously,1,2016,英语一
professional,2,2016,英语一
perceived,1,2016,英语一
approachable,1,2016,英语一
modern,1,2016,英语一
someone,1,2016,英语一
moving,1,2016,英语一
finance,1,2016,英语一
advertising,1,2016,英语一
want,1,2016,英语一
soho,1,2016,英语一
characterizations,1,2016,英语一
environment,1,2016,英语一
anthropologist,1,2016,英语一
converys,1,2016,英语一
important,1,2016,英语一
respect,1,2016,英语一
cultural,1,2016,英语一
control,1,2016,英语一
enlist,1,2016,英语一
share,1,2016,英语一
hire,1,2016,英语一
stylist,3,2016,英语一
styling,1,2016,英语一
service,1,2016,英语一
store,1,2016,英语一
instead,5,2016,英语一
barber,1,2016,英语一
photographer,1,2016,英语一
friend,1,2016,英语一
expensive,1,2016,英语一
think,1,2016,英语一
point,1,2016,英语一
become,1,2016,英语一
vain,1,2016,英语一
wear,1,2016,英语一
opportunity,1,2016,英语一
reduce,1,2016,英语一
fatigue,1,2016,英语一
pick,1,2016,英语一
standard,1,2016,英语一
uniform,1,2016,英语一
clothes,1,2016,英语一
alone,1,2016,英语一
clothing,1,2016,英语一
translation,2,2016,英语一
carefully,1,2016,英语一
translate,1,2016,英语一
underlined,1,2016,英语一
segments,1,2016,英语一
chinese,1,2016,英语一
written,1,2016,英语一
span,1,2016,英语一
hundred,2,2016,英语一
years,2,2016,英语一
seventeenth,1,2016,英语一
early,1,2016,英语一
eighteenth,1,2016,英语一
centuries,1,2016,英语一
tide,1,2016,英语一
emigration,1,2016,英语一
folk,1,2016,英语一
wanderings,1,2016,英语一
europe,2,2016,英语一
movement,1,2016,英语一
driven,1,2016,英语一
powerful,1,2016,英语一
motivations,1,2016,英语一
built,1,2016,英语一
nation,1,2016,英语一
wilderness,1,2016,英语一
nature,1,2016,英语一
destiny,1,2016,英语一
uncharted,1,2016,英语一
continent,2,2016,英语一
principal,1,2016,英语一
immigration,1,2016,英语一
european,2,2016,英语一
peoples,1,2016,英语一
varied,2,2016,英语一
ideas,1,2016,英语一
customs,1,2016,英语一
modified,1,2016,英语一
traits,1,2016,英语一
colonial,1,2016,英语一
projection,1,2016,英语一
atlantic,2,2016,英语一
came,2,2016,英语一
successive,1,2016,英语一
groups,2,2016,英语一
englishmen,1,2016,英语一
frenchmen,1,2016,英语一
germans,1,2016,英语一
scots,1,2016,英语一
irishmen,1,2016,英语一
dutchmen,1,2016,英语一
swedes,1,2016,英语一
attempted,1,2016,英语一
transplant,1,2016,英语一
habits,1,2016,英语一
traditions,1,2016,英语一
force,1,2016,英语一
geographic,1,2016,英语一
peculiar,1,2016,英语一
interplay,1,2016,英语一
upon,1,2016,英语一
sheer,1,2016,英语一
difficulty,1,2016,英语一
maintaining,1,2016,英语一
raw,2,2016,英语一
caused,1,2016,英语一
significant,1,2016,英语一
gradual,1,2016,英语一
scarcely,1,2016,英语一
visible,1,2016,英语一
pattern,1,2016,英语一
resembled,1,2016,英语一
society,1,2016,英语一
distinctly,1,2016,英语一
american,2,2016,英语一
shiploads,1,2016,英语一
immigrants,1,2016,英语一
bound,1,2016,英语一
territory,1,2016,英语一
crossed,1,2016,英语一
explorations,1,2016,英语一
america,3,2016,英语一
meantime,1,2016,英语一
thriving,1,2016,英语一
spanish,1,2016,英语一
colonies,1,2016,英语一
established,1,2016,英语一
indies,1,2016,英语一
travelers,2,2016,英语一
small,1,2016,英语一
unmercifully,1,2016,英语一
overcrowded,1,2016,英语一
craft,1,2016,英语一
voyage,1,2016,英语一
subsisted,1,2016,英语一
meager,1,2016,英语一
rations,1,2016,英语一
ships,2,2016,英语一
storms,1,2016,英语一
passengers,1,2016,英语一
died,1,2016,英语一
disease,1,2016,英语一
infants,1,2016,英语一
rarely,1,2016,英语一
survived,1,2016,英语一
journey,1,2016,英语一
tempests,1,2016,英语一
blew,1,2016,英语一
vessels,1,2016,英语一
far,1,2016,英语一
course,1,2016,英语一
calm,1,2016,英语一
interminable,1,2016,英语一
delay,1,2016,英语一
anxious,1,2016,英语一
sight,1,2016,英语一
shore,1,2016,英语一
almost,1,2016,英语一
inexpressible,1,2016,英语一
relief,1,2016,英语一
chronicler,1,2016,英语一
twelve,1,2016,英语一
leagues,1,2016,英语一
distance,1,2016,英语一
smelt,1,2016,英语一
sweet,1,2016,英语一
garden,1,2016,英语一
colonists,1,2016,英语一
glimpse,1,2016,英语一
vista,1,2016,英语一
dense,1,2016,英语一
woods,1,2016,英语一
virgin,1,2016,英语一
forest,1,2016,英语一
richness,1,2016,英语一
variety,1,2016,英语一
trees,1,2016,英语一
real,1,2016,英语一
extended,1,2016,英语一
abundant,1,2016,英语一
fuel,1,2016,英语一
lumber,1,2016,英语一
here,1,2016,英语一
furniture,1,2016,英语一
potash,1,2016,英语一
dyes,1,2016,英语一
naval,1,2016,英语一
stores,1,2016,英语一
suppose,1,2016,英语一
librarian,1,2016,英语一
university,1,2016,英语一
write,5,2016,英语一
notice,1,2016,英语一
providing,1,2016,英语一
international,1,2016,英语一
students,1,2016,英语一
relevant,1,2016,英语一
information,1,2016,英语一
library,1,2016,英语一
neatly,2,2016,英语一
anwser,1,2016,英语一
sign,1,2016,英语一
name,1,2016,英语一
letter,1,2016,英语一
li,1,2016,英语一
essay,2,2016,英语一
picture,1,2016,英语一
describe,1,2016,英语一
pictures,1,2016,英语一
briefly,1,2016,英语一
interpret,1,2016,英语一
intended,1,2016,英语一
give,1,2016,英语一
comments,1,2016,英语一
symbolically,1,2016,英语一
depicted,1,2016,英语一
caricatures,1,2016,英语一
emerge,1,2016,英语一
circumstances,1,2016,英语一
carrying,1,2016,英语一
sharp,1,2016,英语一
implications,1,2016,英语一
drawing,1,2016,英语一
father,2,2016,英语一
watching,1,2016,英语一
football,1,2016,英语一
match,1,2016,英语一
sofa,1,2016,英语一
supervising,1,2016,英语一
son,3,2016,英语一
finish,1,2016,英语一
homework,1,2016,英语一
difficult,1,2016,英语一
observe,1,2016,英语一
wears,1,2016,英语一
frowned,1,2016,英语一
contrary,1,2016,英语一
portrayal,1,2016,英语一
depicts,1,2016,英语一
working,1,2016,英语一
besides,1,2016,英语一
assignment,1,2016,英语一
objective,1,2016,英语一
drawer,1,2016,英语一
demonstrate,1,2016,英语一
utmost,1,2016,英语一
significance,1,2016,英语一
attached,1,2016,英语一
phenomenon,1,2016,英语一
proper,1,2016,英语一
examples,1,2016,英语一
exerted,1,2016,英语一
growth,1,2016,英语一
younger,2,2016,英语一
previously,1,2016,英语一
widely,1,2016,英语一
acknowledged,1,2016,英语一
compelling,1,2016,英语一
obligation,1,2016,英语一
kids,1,2016,英语一
appropriate,1,2016,英语一
carries,1,2016,英语一
overwhelmingly,1,2016,英语一
precious,1,2016,英语一
connotation,1,2016,英语一
sound,1,2016,英语一
simultaneously,1,2016,英语一
denying,1,2016,英语一
rational,1,2016,英语一
adults,1,2016,英语一
educate,2,2016,英语一
adolescents,2,2016,英语一
teenagers,1,2016,英语一
perpetual,1,2016,英语一
requirements,1,2016,英语一
persuasive,1,2016,英语一
compared,1,2016,英语一
accordingly,1,2016,英语一
vital,1,2016,英语一
derive,1,2016,英语一
positive,1,2016,英语一
implication,1,2016,英语一
drawings,1,2016,英语一
hand,2,2016,英语一
frequently,1,2016,英语一
enlighten,1,2016,英语一
advisable,1,2016,英语一
children,1,2016,英语一
attach,1,2016,英语一
emphasis,1,2016,英语一
excellent,1,2016,英语一
juveniles,1,2016,英语一
ensure,1,2016,英语一
promising,1,2016,英语一
prospect,1,2016,英语一
read,1,2015,英语一
following,5,2015,英语一
text,4,2015,英语一
choose,1,2015,英语一
best,2,2015,英语一
word,1,2015,英语一
each,2,2015,英语一
numbered,1,2015,英语一
blank,1,2015,英语一
mark,2,2015,英语一
answer,3,2015,英语一
sheet,2,2015,英语一
points,2,2015,英语一
though,2,2015,英语一
biologically,1,2015,英语一
related,2,2015,英语一
friends,6,2015,英语一
fourth,4,2015,英语一
cousins,2,2015,英语一
sharing,1,2015,英语一
genes,6,2015,英语一
study,3,2015,英语一
published,1,2015,英语一
university,2,2015,英语一
california,2,2015,英语一
proceedings,1,2015,英语一
national,3,2015,英语一
academy,1,2015,英语一
sciences,1,2015,英语一
analysis,1,2015,英语一
conducted,1,2015,英语一
unique,1,2015,英语一
subjects,3,2015,英语一
pairs,1,2015,英语一
unrelated,2,2015,英语一
strangers,2,2015,英语一
same,2,2015,英语一
people,3,2015,英语一
used,3,2015,英语一
while,2,2015,英语一
geneticist,1,2015,英语一
fowler,1,2015,英语一
professor,2,2015,英语一
medical,2,2015,英语一
genetics,1,2015,英语一
uc,1,2015,英语一
diego,1,2015,英语一
says,1,2015,英语一
even,3,2015,英语一
somehow,1,2015,英语一
manage,1,2015,英语一
select,1,2015,英语一
kin,1,2015,英语一
smell,2,2015,英语一
something,1,2015,英语一
shared,1,2015,英语一
immunity,1,2015,英语一
similarity,1,2015,英语一
exists,1,2015,英语一
difficult,3,2015,英语一
explain,2,2015,英语一
now,3,2015,英语一
team,1,2015,英语一
suggests,1,2015,英语一
draws,1,2015,英语一
similar,4,2015,英语一
environments,1,2015,英语一
many,1,2015,英语一
mechanisms,1,2015,英语一
working,1,2015,英语一
together,1,2015,英语一
choosing,2,2015,英语一
genetically,1,2015,英语一
functional,1,2015,英语一
kinship,1,2015,英语一
remarkable,1,2015,英语一
findings,2,2015,英语一
seem,1,2015,英语一
other,2,2015,英语一
studying,1,2015,英语一
human,1,2015,英语一
evolution,1,2015,英语一
picked,1,2015,英语一
pace,1,2015,英语一
last,2,2015,英语一
years,1,2015,英语一
social,1,2015,英语一
environment,1,2015,英语一
simply,1,2015,英语一
befriend,1,2015,英语一
those,1,2015,英语一
say,2,2015,英语一
researchers,1,2015,英语一
drawn,1,2015,英语一
population,2,2015,英语一
european,4,2015,英语一
extraction,1,2015,英语一
care,1,2015,英语一
taken,2,2015,英语一
defended,1,2015,英语一
concluded,1,2015,英语一
withdrawn,1,2015,英语一
advised,2,2015,英语一
compared,1,2015,英语一
sought,1,2015,英语一
separated,1,2015,英语一
connected,1,2015,英语一
tests,1,2015,英语一
objects,1,2015,英语一
samples,1,2015,英语一
examples,1,2015,英语一
insignificant,1,2015,英语一
unexpected,1,2015,英语一
unbelievable,1,2015,英语一
incredible,1,2015,英语一
visit,1,2015,英语一
miss,1,2015,英语一
seek,1,2015,英语一
know,2,2015,英语一
resemble,1,2015,英语一
influence,1,2015,英语一
favor,1,2015,英语一
surpass,1,2015,英语一
again,1,2015,英语一
also,2,2015,英语一
instead,1,2015,英语一
thus,1,2015,英语一
meanwhile,2,2015,英语一
furthermore,1,2015,英语一
likewise,1,2015,英语一
perhaps,1,2015,英语一
like,2,2015,英语一
drive,1,2015,英语一
observe,1,2015,英语一
confuse,1,2015,英语一
limit,1,2015,英语一
according,3,2015,英语一
rather,2,2015,英语一
regardless,1,2015,英语一
along,1,2015,英语一
chances,1,2015,英语一
responses,1,2015,英语一
missions,1,2015,英语一
benefits,1,2015,英语一
later,1,2015,英语一
slower,1,2015,英语一
faster,1,2015,英语一
earlier,1,2015,英语一
forecast,1,2015,英语一
remember,1,2015,英语一
understand,2,2015,英语一
express,1,2015,英语一
unpredictable,1,2015,英语一
contributory,1,2015,英语一
controllable,1,2015,英语一
disruptive,2,2015,英语一
endeavor,1,2015,英语一
decision,1,2015,英语一
arrangement,1,2015,英语一
tendency,1,2015,英语一
political,3,2015,英语一
religious,1,2015,英语一
ethnic,1,2015,英语一
economic,1,2015,英语一
see,1,2015,英语一
show,1,2015,英语一
prove,1,2015,英语一
tell,1,2015,英语一
section,1,2015,英语一
ii,1,2015,英语一
comprehension,1,2015,英语一
part,1,2015,英语一
texts,1,2015,英语一
questions,1,2015,英语一
below,1,2015,英语一
answers,1,2015,英语一
juan,1,2015,英语一
once,1,2015,英语一
insisted,1,2015,英语一
kings,3,2015,英语一
abdicate,1,2015,英语一
dare,1,2015,英语一
sleep,1,2015,英语一
embarrassing,1,2015,英语一
scandals,1,2015,英语一
popularity,2,2015,英语一
republican,1,2015,英语一
left,1,2015,英语一
recent,2,2015,英语一
forced,1,2015,英语一
eat,1,2015,英语一
words,1,2015,英语一
stand,1,2015,英语一
spanish,3,2015,英语一
crisis,1,2015,英语一
suggest,1,2015,英语一
monarchy,2,2015,英语一
seeing,1,2015,英语一
mean,1,2015,英语一
writing,1,2015,英语一
wall,1,2015,英语一
royals,4,2015,英语一
magnificent,1,2015,英语一
uniforms,1,2015,英语一
majestic,1,2015,英语一
case,1,2015,英语一
provides,1,2015,英语一
arguments,1,2015,英语一
both,2,2015,英语一
against,1,2015,英语一
public,4,2015,英语一
opinion,1,2015,英语一
particularly,2,2015,英语一
polarised,1,2015,英语一
end,1,2015,英语一
regime,1,2015,英语一
monarchs,3,2015,英语一
rise,1,2015,英语一
above,1,2015,英语一
mere,1,2015,英语一
politics,2,2015,英语一
embody,1,2015,英语一
spirit,1,2015,英语一
unity,2,2015,英语一
apparent,1,2015,英语一
transcendence,1,2015,英语一
explains,1,2015,英语一
continuing,1,2015,英语一
polarized,1,2015,英语一
middle,1,2015,英语一
excepted,1,2015,英语一
europe,2,2015,英语一
most,5,2015,英语一
region,1,2015,英语一
world,2,2015,英语一
kingdoms,1,2015,英语一
counting,1,2015,英语一
vatican,1,2015,英语一
city,1,2015,英语一
andorra,1,2015,英语一
unlike,1,2015,英语一
absolutist,1,2015,英语一
counterparts,1,2015,英语一
gulf,1,2015,英语一
royal,1,2015,英语一
families,4,2015,英语一
survived,2,2015,英语一
because,3,2015,英语一
allow,1,2015,英语一
voters,1,2015,英语一
avoid,1,2015,英语一
search,4,2015,英语一
respected,1,2015,英语一
figure,1,2015,英语一
queens,1,2015,英语一
undoubtedly,1,2015,英语一
downside,1,2015,英语一
symbolic,2,2015,英语一
claim,1,2015,英语一
very,1,2015,英语一
sometimes,2,2015,英语一
way,1,2015,英语一
behave,1,2015,英语一
today,1,2015,英语一
embodies,1,2015,英语一
outdated,1,2015,英语一
indefensible,1,2015,英语一
privileges,2,2015,英语一
inequalities,1,2015,英语一
time,3,2015,英语一
piketty,1,2015,英语一
economists,1,2015,英语一
warning,1,2015,英语一
rising,1,2015,英语一
inequality,1,2015,英语一
increasing,1,2015,英语一
power,1,2015,英语一
inherited,2,2015,英语一
wealth,2,2015,英语一
bizarre,1,2015,英语一
wealthy,2,2015,英语一
aristocratic,3,2015,英语一
still,1,2015,英语一
heart,1,2015,英语一
modern,2,2015,英语一
democratic,1,2015,英语一
states,1,2015,英语一
successful,1,2015,英语一
monarchies,3,2015,英语一
strive,1,2015,英语一
abandon,1,2015,英语一
hide,1,2015,英语一
old,2,2015,英语一
ways,1,2015,英语一
princes,1,2015,英语一
princesses,1,2015,英语一
ride,1,2015,英语一
bicycles,1,2015,英语一
horses,1,2015,英语一
helicopters,1,2015,英语一
these,1,2015,英语一
party,1,2015,英语一
international,1,2015,英语一
media,1,2015,英语一
intrusiveness,1,2015,英语一
makes,1,2015,英语一
increasingly,1,2015,英语一
maintain,1,2015,英语一
right,1,2015,英语一
image,1,2015,英语一
doubt,1,2015,英语一
smart,1,2015,英语一
enough,2,2015,英语一
survive,1,2015,英语一
come,2,2015,英语一
british,2,2015,英语一
fear,2,2015,英语一
example,1,2015,英语一
preserved,1,2015,英语一
reputation,1,2015,英语一
ordinary,1,2015,英语一
granny,1,2015,英语一
style,1,2015,英语一
danger,1,2015,英语一
expensive,1,2015,英语一
taste,1,2015,英语一
lifestyle,3,2015,英语一
pretty,1,2015,英语一
hierarchical,1,2015,英语一
view,1,2015,英语一
failed,1,2015,英语一
largely,1,2015,英语一
provide,2,2015,英语一
service,1,2015,英语一
heads,2,2015,英语一
state,3,2015,英语一
charles,2,2015,英语一
ought,1,2015,英语一
